177.789	-2.55
177.711	0.60
177.166	-0.50
177.011	-3.30
176.622	1.70
175.84	-1.50
175.36	-0.90
174	0.55
173.2	-0.15
172.88	-0.30
172.64	0.30
172.16	-0.55
172	-1.20
171.679	-0.10
171.295	-0.20
170.625	-1.10
170.076	0.20
169.467	-0.10
169.467	0.50
169.224	-0.05
169.04	-0.15
168.858	-1.73
168.797	-0.30
168.662	-1.46
168.553	-0.50
168.31	-0.40
167.822	0.30
167.637	0.00
167.387	0.30
167.137	1.85
167.012	-1.70
167.012	-0.30
166.95	0.90
166.762	-0.90
163.86	0.26
163.45	-1.40
163.283	0.60
163.117	-2.10
162.95	-1.40
162.867	-0.90
162.534	-0.13
162.45	0.25
162.45	0.23
162.367	1.24
162.367	1.31
162.32	0.50
162.284	0.00
162.284	1.19
162.2	1.68
162.033	-0.10
162.033	-0.15
162.033	1.14
161.95	-0.18
161.783	-0.20
161.7	1.72
161.7	1.66
161.7	1.76
161.7	1.92
161.7	-0.30
161.533	1.35
161.533	0.45
161.533	1.30
161.533	0.10
161.533	-0.20
161.48	-0.29
161.45	0.00
161.45	1.58
161.45	1.55
161.45	1.71
161.45	0.25
161.45	1.34
161.45	2.17
161.367	0.75
161.367	0.97
161.367	1.03
161.367	1.16
161.367	-0.20
161.367	1.54
161.367	0.75
161.34	0.04
161.34	-0.40
161.34	-0.22
161.34	-0.15
161.2	-0.75
161.2	2.19
161.2	1.97
161.2	1.84
160.971	0.35
160.971	-0.30
160.681	-0.04
160.577	-0.20
160.513	0.20
160.474	-0.05
160.37	0.44
160.284	1.19
160.284	-1.10
160.266	-0.20
160.266	0.80
160.266	0.13
160.058	-3.15
160.058	-1.28
160.058	-0.20
160.058	0.40
160.058	0.00
160.054	-1.20
160.054	-1.35
159.955	0.20
159.955	-0.20
159.851	-0.20
159.851	1.60
159.825	-0.50
159.747	-0.16
159.592	-0.30
159.54	-0.02
159.54	-0.58
159.54	-0.51
159.508	0.00
159.488	-0.10
159.477	-0.50
159.457	-0.03
159.457	-0.15
159.457	0.08
159.436	1.80
159.436	-0.02
159.384	0.27
159.366	-1.75
159.332	0.03
159.332	-0.01
159.332	-0.38
159.311	-0.24
159.28	-0.13
159.228	-0.59
159.228	-0.09
159.228	-0.40
159.228	-0.35
159.176	-0.72
159.125	0.60
159.073	-0.10
159.021	-0.61
158.909	-2.70
158.865	-0.43
158.813	-0.15
158.813	0.03
158.813	-0.84
158.709	-0.57
158.709	-0.20
158.709	0.81
158.502	-0.05
158.45	-0.29
158.45	0.63
158.45	-0.76
158.45	-0.24
158.45	0.06
158.45	-0.51
158.45	0.55
158.45	-0.81
158.45	-0.88
158.45	0.03
158.45	-0.02
158.45	-0.24
158.45	0.63
158.45	-1.50
158.294	0.31
158.221	-0.35
158.221	-0.90
158.221	-0.66
157.991	-0.94
157.991	0.31
157.991	-1.19
157.991	-1.19
157.991	-1.32
157.991	-1.32
157.991	-0.96
157.991	-0.69
157.991	-0.71
157.991	-0.40
157.991	-0.40
157.983	-1.21
157.879	0.20
157.879	0.07
157.775	-0.40
157.763	-0.72
157.763	-0.87
157.763	-0.87
157.763	-1.05
157.763	-1.05
157.763	-0.60
157.724	-0.51
157.672	-0.22
157.568	0.50
157.568	0.21
157.464	0.18
157.464	-1.80
157.464	-0.26
157.36	-1.50
157.304	0.36
157.257	0.00
157.153	-1.16
157.153	0.07
157.049	-0.23
157.049	-0.93
156.945	-1.43
156.945	-0.62
156.846	1.07
156.846	1.07
156.842	0.06
156.738	0.04
156.634	-0.79
156.634	-0.33
156.616	0.17
156.616	0.17
156.616	-0.40
156.53	-0.49
156.53	-1.50
156.426	-0.86
156.388	-0.80
156.323	-0.33
156.323	-0.74
156.219	-0.02
156.159	-1.30
156.011	-0.53
155.804	-0.61
155.556	-1.32
155.556	-1.13
155.511	-0.95
154.946	0.10
154.691	-1.40
154.691	-0.41
154.569	0.30
154.193	-1.80
154.115	-0.59
154.115	-1.20
153.826	-0.05
153.682	0.28
153.682	-1.00
153.628	-2.39
153.25	-1.00
153.25	-1.10
152.674	-1.47
152.674	-1.18
152.529	-1.40
152.241	-0.80
151.953	-1.30
151.665	-1.85
151.665	-1.40
151.665	-1.00
151.365	-1.06
151.178	-1.70
150.989	-1.80
150.989	-0.47
150.464	-2.15
150.211	-1.40
150.066	-0.86
149.959	-1.90
149.791	-2.35
149.707	-0.95
149.707	-2.40
149.455	-2.35
149.371	-1.60
149.203	-0.70
149.119	-1.70
149.119	-0.10
149.035	-1.22
149.035	-2.16
149.035	-1.67
149.035	-1.67
149.035	-0.83
149.035	-0.83
149.035	-2.30
149.035	-1.22
149.035	-2.16
149.035	-0.10
148.951	0.95
148.867	-1.21
148.867	-1.21
148.867	0.05
148.867	-1.19
148.783	-2.09
148.783	-2.09
148.699	-1.73
148.699	-1.63
148.699	-1.63
148.656	-1.48
148.631	-1.64
148.615	-1.11
148.615	-1.07
148.566	-1.94
148.531	-1.84
148.531	-1.47
148.531	-1.17
148.517	-1.53
148.476	-1.50
148.468	-1.73
148.447	-0.93
148.313	-1.33
148.279	-1.43
148.279	-1.37
148.272	-0.91
148.264	-0.89
148.248	-1.37
148.199	-1.44
148.158	-0.68
148.093	-1.54
148.028	-1.33
148.026	-1.90
148.026	-1.00
148.026	-1.22
147.979	-1.28
147.946	-0.58
147.942	-2.50
147.942	-1.29
147.942	-0.56
147.942	-0.82
147.942	-0.73
147.905	-1.00
147.873	-1.02
147.858	-1.52
147.858	-0.97
147.858	-1.21
147.858	-1.18
147.824	-0.60
147.791	-0.70
147.774	-2.30
147.774	-1.72
147.774	-1.33
147.774	-3.10
147.69	-2.22
147.547	-1.47
147.522	-1.76
147.522	-1.66
147.522	-1.25
147.522	-1.76
147.522	-1.52
147.522	-1.53
147.522	-1.38
147.522	-1.66
147.522	-1.38
147.522	-0.81
147.522	-1.45
147.438	-2.11
147.354	-2.12
147.354	-1.52
147.354	-1.25
147.27	-1.69
147.27	-1.77
147.186	-2.16
147.186	-1.68
147.186	-1.95
146.96	-1.12
146.681	-1.84
146.598	0.20
146.262	0.20
146.094	2.30
145.841	0.20
145.5	-1.71
144.874	-0.84
144.572	-1.79
144.506	-1.70
144.403	-2.11
144.338	-0.10
144.001	-1.42
144.001	-1.32
143.888	-3.12
143.775	-2.10
143.55	-0.28
143.325	0.12
141.753	-1.71
141.518	-0.66
141.392	-2.67
141.297	-0.47
141.072	-0.40
141.072	-2.10
140.958	-2.61
140.733	0.45
140.708	-1.52
140.678	-1.87
140.656	-1.58
140.568	0.65
140.531	-1.47
140.48	-2.54
140.421	-0.57
140.274	-1.33
140.2	0.73
139.936	-1.62
139.82	-0.79
139.744	0.00
139.721	-1.65
139.7	-1.26
139.668	-0.59
139.592	-0.20
139.52	-0.85
139.516	-0.63
139.44	-0.10
139.4	-1.54
139.364	0.06
139.273	-2.30
139.212	-0.42
139.174	-1.07
139.06	-0.09
138.908	-0.43
138.756	0.28
138.604	-0.08
138.56	-0.44
138.528	0.07
138.5	0.00
138.452	-0.86
138.376	-0.38
138.3	-0.16
138.26	0.01
138.26	-0.05
138.26	-0.04
138.26	-1.34
138.224	-0.34
138.148	0.04
138.14	-0.03
138.072	-0.25
138.02	0.07
138.02	0.47
137.996	0.10
137.92	-0.27
137.9	0.15
137.6	-1.47
137.48	-1.57
137.3	-1.73
137.24	-0.20
137.12	0.10
137.06	0.37
136.88	0.00
136.88	-0.48
136.76	0.20
136.64	-0.57
136.52	-1.70
136.46	0.50
136.4	0.46
136.4	0.30
136.272	0.17
136.208	0.11
136.2	0.68
136.144	0.79
136.016	0.68
135.952	0.56
135.888	0.29
135.824	0.62
135.8	0.43
135.76	0.32
135.696	0.50
135.632	-0.10
135.6	0.45
135.568	0.24
135.504	-0.25
135.44	0.33
135.376	0.37
135.312	0.30
135.248	-0.83
135.199	1.10
135.184	-0.27
135.12	0.09
135.056	0.59
134.992	0.62
134.928	-0.34
134.864	-0.09
134.8	0.19
134.736	0.46
134.672	0.63
134.608	0.39
134.544	0.53
134.48	0.67
133.84	0.53
133.8	0.07
133.8	0.34
133.8	0.63
133.8	0.22
133.8	0.25
133.8	0.31
133.8	0.94
132.799	-0.06
132.799	0.70
132.799	0.00
132.799	1.07
132.799	-0.33
132.6	0.10
132.6	0.44
132.6	1.08
132.4	0.70
132.2	0.50
131.8	0.60
131.792	0.26
131.201	0.65
131.024	-0.02
131	0.09
131	0.41
130.896	-0.26
130.768	0.68
130.6	0.74
130.6	0.73
130.512	0.26
130.384	0.24
130.256	0.18
130.2	1.32
130.128	0.20
130	0.45
130	-0.50
129.833	0.32
129.657	0.25
129.5	0.24
129.315	0.70
129.178	0.10
129.167	0.10
129.11	0.28
129.041	0.54
128.833	-0.50
128.63	-1.30
128.583	-0.80
128.5	0.00
128.417	-0.51
128.333	-0.67
128.083	-0.85
128	-1.55
127.945	-0.72
127.917	-1.05
127.877	-1.78
127.877	-1.47
127.833	-1.64
127.808	-1.26
127.808	0.04
127.75	-1.51
127.671	-0.50
127.671	-1.19
127.671	-0.93
127.671	-0.70
127.671	-0.72
127.671	-0.04
127.671	-0.11
127.667	-1.52
127.603	-0.45
127.603	-0.68
127.583	-1.36
127.534	-0.53
127.534	-0.69
127.534	-0.52
127.534	-0.65
127.5	1.40
127.466	-0.33
127.333	-1.26
127.329	-1.50
127.26	-1.08
127.192	-0.69
127.192	0.43
127.167	-0.33
127.123	-0.59
126.987	-1.35
126.987	1.23
126.987	-0.83
126.917	-1.10
126.849	-0.50
126.849	-0.37
126.849	-0.89
126.781	-0.59
126.781	0.04
126.713	-0.94
126.713	-0.80
126.713	-0.85
126.583	-0.47
126.575	-0.14
126.575	-0.59
126.507	0.27
126.507	-0.03
126.507	0.00
126.507	-0.12
126.438	-0.50
126.438	-0.22
126.438	-0.44
126.438	-0.07
126.438	0.02
126.417	-0.84
126.333	-0.58
126.302	-0.99
126.25	-0.17
126.233	-0.15
126.233	-0.27
126.164	-0.71
126.164	-0.53
126.164	-1.09
125.417	-0.10
125.137	0.06
125.137	-0.01
125.068	-0.42
125.068	0.09
125.068	-0.34
125	-0.48
125	-0.24
125	-0.16
125	0.12
125	0.31
123.96	-2.90
122.817	-1.75
120.112	-1.85
119.488	-1.60
118.76	-1.90
118.448	-1.80
117.512	-2.70
116.577	-2.15
110.695	-1.38
110.508	-1.40
110.135	-1.43
109.949	0.12
109.949	0.61
109.949	0.96
109.949	-0.77
109.762	-0.79
109.483	-0.85
109.203	-0.92
109.017	-0.96
108.83	-0.96
108.084	-1.31
107.867	-0.25
107.805	-1.31
107.618	-1.36
107.152	-1.18
106.872	-1.09
106.686	-0.75
106.296	-0.50
106.22	0.60
106.22	0.36
106.22	0.89
106.22	-0.99
106.033	-0.88
105.94	-1.14
105.717	-0.70
105.387	-0.30
105.287	-1.16
104.725	-0.90
104.635	-0.82
104.312	-0.50
103.423	-0.87
103.423	-1.30
102.956	-0.95
102.49	-0.90
102.49	-1.19
102.257	-1.06
102.08	-0.65
101.667	-1.00
101.558	-1.15
101.419	-1.10
101.171	-1.25
101.092	-1.28
100.675	-0.45
100.626	-0.45
100.626	-0.71
100.346	-1.20
99.6932	-1.09
97.4537	-1.91
96.5	-2.13
96.5	-4.92
95.8722	-1.43
95.7593	-0.82
95.7593	-0.92
95.7593	-0.85
95.7593	-1.79
94.6296	-1.22
94.6296	-1.18
94.3585	-4.10
94.3133	-4.54
94.2343	-5.86
94.1778	-6.15
94.1213	-6.04
94.0648	-0.50
94.0648	0.26
94.0648	-0.15
94.0648	0.66
93.9519	-2.01
93.8389	-1.70
93.8389	-5.48
93.7824	-5.82
93.7485	-5.82
93.7259	-2.10
93.7033	-3.38
93.6694	-3.82
93.6469	-3.13
93.613	-2.31
93.613	-4.37
93.5	-2.50
93.3133	-2.10
93.1267	-2.30
93.0333	-0.52
92.8467	-4.35
92.6158	-3.40
92.5	-0.16
92.1	-3.86
91.6333	-3.53
91.1667	-1.90
90.5133	-1.87
90.5133	-1.74
90.5133	-1.98
90.4053	-4.03
90.28	-2.02
90.14	-1.58
89.9533	-1.49
89.9533	-1.54
89.9533	-1.50
89.748	-1.75
89.748	-1.77
89.4867	-1.90
89.4867	-1.89
89.3	-1.92
89.3	-3.02
88.7531	-2.99
88.7289	-3.45
88.0807	-3.03
87.4579	-3.90
87.1896	-1.13
86.7035	-3.58
86.5656	-2.52
86.2174	-1.98
85.7	-2.81
85.6632	-2.57
85.5	-2.87
85.3	-2.93
84.8	-2.84
84.7002	-2.29
84.7	-0.73
84.7	-0.75
84.7	-0.95
84.6	-0.15
84.5	-2.92
84.404	-3.37
84.1817	-3.36
84.0336	-3.62
84	-3.25
83.9595	-3.40
83.6	-3.05
83.4377	-3.53
83.3593	-2.62
83.2885	-3.47
83.0461	-2.24
82.9713	-3.25
82.9677	-2.23
82.8894	-1.75
82.8111	-1.98
82.7328	-3.33
82.6545	-1.42
82.5484	-3.28
82.4978	-1.71
82.2629	-2.40
82.1845	-2.64
82.1062	-3.03
82.0279	-2.51
81.8713	-2.22
81.7929	-2.53
81.6363	-2.54
81.558	-3.56
81.4797	-2.27
81.3852	-2.55
81.323	-3.12
81.2447	-3.48
81.1738	-3.19
81.1664	-2.49
81.0881	-2.27
81.0098	-2.75
80.8566	-0.39
80.8566	-0.37
80.8566	-0.23
80.8566	-3.04
80.8531	-3.24
80.6573	-3.26
80.6182	-2.95
80.3832	-3.40
80.3049	-2.84
80.1482	-3.47
79.6783	-2.63
79.5348	-0.10
79.482	-0.09
79.4291	-0.07
79.3762	-0.16
79.3234	-0.33
79.2867	-1.45
79.2705	-0.18
79.2176	-0.04
79.1648	-0.27
79.1119	-0.12
79.059	-0.47
79.0061	-0.45
78.9533	-0.35
78.9004	0.11
78.8475	-0.18
78.7947	-0.09
78.7418	-0.18
78.7418	-0.81
78.6889	-0.11
78.6361	-0.16
78.5832	0.04
78.5303	-0.19
78.5303	-2.95
78.5303	-2.50
78.5303	-3.12
78.4775	0.10
78.4246	-0.01
78.3717	0.17
78.3189	-0.20
78.3189	-2.34
78.3189	-2.49
78.266	-0.07
78.2131	0.15
78.1602	-0.24
78.1074	-0.30
78.0545	0.16
78.0016	0.08
78	-0.08
78	-0.23
78	-0.72
78	0.59
77.9488	0.05
77.8959	-0.28
77.8959	-2.65
77.8959	-3.24
77.843	-0.35
77.7902	-0.10
77.7373	0.02
77.6844	-0.28
77.6844	-2.78
77.1557	-1.80
77.1557	-2.84
76.9443	-1.75
76.9443	-3.47
76.627	-3.15
76.3098	-2.63
75.5697	-2.73
75.5697	-1.45
75.041	-1.80
74.5123	-2.47
74.5123	-1.40
74.4277	-1.34
74.3431	-1.35
74.2585	-1.78
74.1845	-2.98
74.0999	-1.40
74.0153	-2.88
73.4667	-1.32
73.4549	-1.50
73.4549	-2.45
73.4549	-2.55
72.9262	-2.46
72.3975	0.41
72.3975	-0.02
72.3975	-0.58
72.3975	-0.43
72.3975	-0.23
72.3975	0.23
72.2707	-2.02
72.1861	-1.62
72.0803	-1.78
72.0275	-1.56
71.9746	-1.58
71.8477	-1.92
71.7631	-1.96
71.6574	-0.37
71.6574	-1.49
71.6257	-0.66
71.5516	-1.56
71.4459	-1.17
71.3402	-1.49
71.3402	-2.30
71.2344	-1.30
71.023	-1.77
70.8115	-1.26
70.8115	-2.10
70.7057	-2.30
70.6423	-1.35
70.4138	-1.07
70.2762	-1.18
70.2762	-2.03
70.0576	-1.06
69.9524	-2.04
69.9524	-0.95
69.8633	-0.88
69.7095	-0.76
69.6286	-0.73
69.5476	0.09
69.5476	-2.42
69.5476	-0.86
69.4667	-1.05
69.3857	-1.22
69.3048	-1.03
69.1914	-0.54
69.1429	-1.95
69.0619	-1.02
68.981	-1.04
68.9	-1.90
68.9	-1.60
68.9	-1.02
68.7867	-1.11
68.6571	-1.03
68.5276	-0.61
68.4143	-0.89
68.3333	-1.95
68.3333	-1.60
68.3333	-2.02
68.3333	-0.99
68.2524	-1.21
68.1714	-0.45
68.0905	-0.83
68.0095	-0.98
68	-0.17
68	0.57
68	-0.39
68	-0.23
68	0.44
68	0.02
68	0.11
68	0.16
68	0.19
68	0.18
68	0.22
68	0.04
68	-0.50
68	-0.34
68	0.00
68	-0.08
68	0.18
68	0.04
68	0.19
68	0.12
68	-0.28
68	0.00
68	-0.15
68	-0.07
68	0.12
68	-1.83
68	-0.75
68	-0.94
68	0.49
68	-0.69
68	-1.56
68	-1.25
68	-0.34
68	-0.84
68	-0.15
68	-1.12
68	-0.67
68	-0.63
68	-0.44
68	-1.15
68	-0.32
68	-0.60
68	-0.44
68	-0.72
68	-0.32
68	-2.03
68	-0.67
68	-0.55
68	-0.54
68	-0.31
68	-0.23
68	-0.89
68	-0.89
68	-0.44
68	-0.43
68	-0.28
68	-0.49
68	-1.16
68	-0.51
68	-0.30
68	-0.26
68	-1.27
68	-0.96
67.9286	-1.14
67.7667	-1.18
67.6129	-0.91
67.5238	-0.88
67.3619	-0.67
67.2	-0.79
67.119	0.70
67.119	0.25
67.119	-0.96
66.9814	-0.53
66.9571	-0.99
66.9571	-0.87
66.7952	-0.78
66.6333	-0.33
66.6333	-0.64
66.5	-0.13
66.4714	-0.65
66.3095	0.42
66.3095	1.00
66.3095	0.33
66.3095	-0.68
66.1476	-0.07
65.9857	-0.90
65.9857	-1.05
65.9857	-0.48
65.9857	-1.14
65.8643	-0.76
65.8238	-0.68
65.7429	-0.82
65.6619	-0.52
65.581	-0.96
65.581	-0.41
65.581	-1.11
65.581	-1.23
65.5	-0.39
65.2683	-0.17
65.0777	-0.95
65.0777	-1.17
63.8111	-1.18
61.978	-0.64
61.9502	-0.71
61.8854	-0.74
61.839	-0.88
61.8205	-0.87
61.7278	-0.96
61.7	-0.74
61.67	-0.74
60.83	-0.59
60.75	-0.56
60.51	-0.55
60.38	-0.39
60.16	-0.38
60.02	-0.48
59.88	-0.50
59.75	-0.53
59.61	-0.49
59.47	-0.41
59.29	-0.40
59.16	-0.55
59.02	-0.37
58.88	-0.34
58.3418	-0.54
58.0944	-0.58
58.007	-1.14
58.007	-0.97
58.007	-1.10
57.4547	-0.62
57.3694	-0.77
57.1135	-0.78
57.0794	-1.55
56.9515	-0.75
56.8065	-1.19
56.6529	-1.46
56.5676	-1.16
55.1455	-1.85
54.7527	-0.02
53.8364	-1.80
53.3127	-0.25
51.8727	-1.13
51.48	-0.78
50.6945	-0.66
49.9091	-0.84
48.6	-1.24
48.6	-1.14
48.387	-0.16
47.6416	-0.36
46.4701	-1.39
46.1506	-0.08
45.9377	-0.36
45.7247	-0.12
45.6182	-0.27
45.4052	-0.75
45.4052	-0.23
44.9792	-0.09
44.8727	-0.07
44.7662	-0.24
44.5532	-0.24
44.3403	-0.71
44.3403	0.16
44.3403	0.26
44.1273	-0.08
43.9143	-0.35
43.8078	-0.47
43.7013	-0.49
43.4883	-0.49
43.2753	-0.16
43.2753	-0.27
43.0623	-0.18
42.8494	-0.22
42.6364	0.33
42.4234	0.13
42.2104	-0.32
40.3085	-1.47
40.3085	-0.26
40.3085	-1.02
40.3085	-0.88
40.1767	-0.50
39.4326	-0.13
39.0605	-0.42
38.8372	-2.10
38.6884	-0.23
38.3163	-0.14
38.093	0.1
37.7953	-0.44
37.5657	0.18
37.2744	0.37
37.2744	-0.40
37.1	0.29
36.7	0.35
36.7	-0.17
36.2	0.41
36.2	0.20
36.1	0.41
36	0.38
35.8	0.37
35.7	0.17
35.6	0.26
35.55	-0.39
35.4	0.52
35	0.52
35	0.23
34.7	0.35
34.7	0.49
34.5	-0.8
34.4	0.4
34.4	0.43
34.4	0.47
34.4	0.49
34.3	0.1
33.95	0.67
33.6885	0.37
33.5827	1.68
33.5827	1.61
33.5827	1.44
33.5298	0.53
33.4769	1.33
33.3712	1.00
33.2654	1.01
33.0856	1.09
32.8423	1.55
32.5567	0.91
32.3452	0.96
32.1019	1.12
31.1049	0.50
31.1049	0.49
31.0442	1.01
31.0442	1.36
31.0442	1.36
30.8344	-0.37
30.8344	-0.32
30.8344	-0.25
30.8344	-0.02
30.5154	1.01
29.9865	1.00
29.4577	1.15
29.1404	1.18
28.9288	0.90
28.7173	1.19
28.4	1.11
27.8287	0.89
27.2574	1.31
26.6862	1.27
26.1149	1.28
25.5436	0.64
25.5436	0.78
25.5436	0.91
25.5436	1.22
25.4465	0.01
25.4465	0.48
25.4465	-0.15
25.4465	0.56
25.4465	0.58
25.4465	0.43
25.4465	-0.46
24.9723	1.23
24.4011	1.12
23.487	0.89
23.487	0.6
23.487	-1.52
23.3728	-1.27
23.1443	-1.46
22.9512	0.65
22.8724	-1.38
22.4785	0.53
22.4785	0.43
22.4785	0.86
22.4785	-1.84
22.0845	-1.70
21.7694	-1.75
21.6118	0.17
21.1522	-0.32
21.1522	-0.49
21.0603	1.06
20.9815	1.03
19.8861	0.34
18.3632	-0.60
18.2544	-0.31
18.1456	-0.60
18.0368	-0.33
17.928	-0.63
17.8193	-0.76
17.7105	-0.60
17.6017	-0.25
17.3841	-0.58
17.2754	-0.24
17.1666	-0.87
17.1122	-0.47
16.4051	-1.48
15.6385	0.21
15.6385	0.09
15.6385	0.18
15.6385	-0.87
15.6385	-0.02
15.6385	-0.33
15.6385	0.17
15.6385	0.01
15.245	-0.30
15.1	1.50
14.955	-1.50
14.81	0.80
14.81	-1.26
14.665	-1.00
14.5925	0.50
14.52	-1.50
14.375	0.60
14.23	-0.20
13.5426	-0.60
13.5426	-0.52
13.5426	-0.82
13.5426	-0.68
13.5426	-0.39
13.5426	-0.60
13.5426	-0.61
13.5426	-1.14
13.5426	-0.28
13.5426	-0.82
13.5426	-0.25
13.5426	-0.68
13.5426	-0.60
13.5426	-0.99
13.5426	-1.05
13.31	-1.00
13.31	0.00
13.106	0.06
13.055	0.62
12.97	0.63
12.953	0.41
12.9303	0.01
12.9133	0.24
12.8907	0.18
12.8227	0.51
12.8	0.18
12.698	0.39
12.613	0.62
12.5677	0.68
12.528	0.64
12.4147	0.67
12.3297	0.43
12.2787	0.59
12.1597	0.65
12.0803	0.84
12.018	0.61
11.9387	0.53
11.9217	NA
11.8707	0.26
11.8367	0.55
11.8197	0.75
11.797	0.66
11.78	0.71
11.78	NA
11.7573	0.63
11.678	0.41
11.661	0.60
11.6383	NA
11.3971	NA
11.131	NA
10.8649	NA
10.5988	NA
10.3327	NA
10.0666	NA
9.80054	NA
9.53444	NA
9.26834	NA
9.1619	-0.43
9.00224	NA
8.73615	NA
8.47005	NA
8.17202	NA
7.6824	NA
7.13967	-1.31
7.13967	1.1
7.09713	NA
6.927	NA
6.927	0.79
6.608	1.6
6.49103	NA
6.3528	1.09
6.3528	-0.62
6.3528	-0.67
6.31027	NA
6.18267	1.78
6.07633	0.48
6.04443	NA
